aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
NRDD	0.00484213601632235	0.00483784400759629	0.000503623013064196	0.00416212818701042	3.15198775952106
adh_short_C2	0.00403499870881754	0.00329272774643131	-0.000290169000066434	0.00311941606620469	2.14275055630428
Gly_radical	0.00402147324232609	0.000618196474293585	0.00187526328636437	0.00261252769478511	1.72903987944257
PFL-like	0.00390349481288447	0.00076245188497964	0.00121707059267665	0.00249753274794906	1.39052987690013
COX1	0.00365461624347511	0.00734687551068526	0.000295371314675784	0.00432263946638057	3.21680070625314
E3_binding	0.00356706315261715	0.00383177623492137	0.00071962439345975	0.00320639246834718	3.63695459178335
adh_short	0.00348629496602136	0.00264897357142747	0.000302114178448385	0.00274389104110472	1.86422243514373
Biotin_lipoyl	0.0034861467790716	0.00456523803598101	0.000941213609082271	0.00344812259601663	3.14636914034489
POR_N	0.00345772327788411	0.0049281812836	-0.000470747681254483	0.00331586785399084	3.83164257957162
Abhydrolase_1	0.00328294144799546	0.00220642918935245	0.000362112354712339	0.0024991091327486	1.51018276524979
Bac_luciferase	0.00320763650726679	0.00519751879229545	-0.000181218582504409	0.00331185597948099	1.97028202248952
GMC_oxred_N	0.00315602919686653	0.0021833307718858	0.000235780282102744	0.00239241899937326	1.49301110862966
FA_desaturase	0.00315467647756945	0.00550673593337636	-0.000339822566356716	0.00333975448434421	2.49459566188389
Fe-S_biosyn	0.00304713025253606	0.0039538442568307	0.00110733851712133	0.00301550865963463	1.93421188207526
FAD_binding_3	0.00302637734114053	0.00559472896415237	0.00109955508608292	0.0035526473633435	2.75789827454623
COX3	0.00299467376068112	0.00857985415515845	0.000721213678161719	0.00439681567996407	3.04515561986237
FAA_hydrolase	0.00297064771712697	0.003643226341298	-0.000540346781190577	0.00264190959630873	1.95425632539953
2-oxoacid_dh	0.00283926971917858	0.00750032492884655	0.00193475386892971	0.00415386398611662	4.43373622815239
Acyl-CoA_dh_M	0.00277972313546767	0.00157803180102792	-7.24795302040792e-05	0.00196182197676825	1.29989832027655
DUF2179	0.0025315999300349	0.00189861006403227	0.00118807517826963	0.00212492202739211	1.64588151664286
GMC_oxred_C	0.00253067640692317	0.00248620006918198	8.06140695765104e-05	0.00214395185967332	1.36029258372643
ADH_zinc_N	0.00248592320977031	0.000907076935908639	-0.000110032371442242	0.00161339818958695	1.03811494434589
FeoB_Cyto	0.00238098642729755	0.00184274845719993	0.000729948086230231	0.00196036850065515	1.5657223242421
Acyl-CoA_dh_N	0.00231541073579028	0.00177528951036731	-0.00016570202894201	0.00175084862923537	1.26069834336911
Fe_hyd_SSU	0.00230744356200487	0.00208727608176281	0.000264755583727831	0.00193298062607266	2.66793060617123
Nitro_FeMo-Co	0.00228933406372409	0.00200914762290578	0.000172378348747594	0.00188087470179804	1.6142128997677
ADH_N	0.00228903475356577	0.00091271207660992	5.46754186764687e-05	0.00151023955090006	0.910145083836254
Thiolase_N	0.00226760216756778	0.00132937427369165	-0.000397887032559058	0.00155437234711109	1.27903732740548
Glyoxalase	0.00226700681028879	0.00642196744629455	0.000472961646075077	0.00329476385625753	2.45097289130798
Aldedh	0.00225818774223299	0.00613538910218445	0.000772348230619548	0.00324220860927221	2.52083882059309
Acyl-CoA_dh_1	0.00222383897267701	0.00194457345625373	0.000222873289608178	0.00182686822439724	1.15107899269596
Prismane	0.00222323713050169	0.00298534389835587	0.000164585240979858	0.00215222782652416	1.99760413659362
Thiolase_C	0.00221107093263533	0.00421325815135518	0.000189509385351994	0.0025368718190958	1.98333642235952
DHODB_Fe-S_bind	0.00217415340621301	0.00579329571950337	0.000439247657317808	0.00305362846608462	3.80674801040763
DUF2229	0.00205671618429885	0.00253047680400633	0.000289362354427937	0.00193815900479683	2.48092234191417
DAO	0.00204120469998172	0.0034518986472141	0.000929540621916722	0.00230277012242315	1.95517196792643
3HCDH	0.00203532361539279	0.00109873720008444	-4.443315485591e-05	0.00141293366682127	1.21612283035898
Fe_hyd_lg_C	0.00203124128639304	0.00340645514997784	0.00030578963884693	0.00219126792973083	2.53074260573695
Peptidase_M17	0.00201077262271975	0.00384881701076135	0.00163304612830696	0.00253119447659716	2.44755067699694
Rhodanese	0.00200558105027792	0.00325114281292671	0.00182917795760544	0.00237356068879081	2.98689690193834
UbiA	0.00196737021768506	0.00149282700018817	0.000534378532191933	0.00159124909779318	1.36910128021695
Fer4_20	0.00195200868361587	0.00124022353693944	-4.57875627940374e-05	0.00141834319417373	1.08137961412272
PFOR_II	0.00193689484547247	0.00440729674344853	8.86963143724505e-05	0.00242908107495265	2.33565557463573
HGD-D	0.00193082658291754	0.00412182411056307	0.000322482503393105	0.00236828800085924	2.672554845055
Rubrerythrin	0.00192551689141497	0.00521841243383701	0.000660339314593941	0.00275892664514387	3.25655685125835
PNP_phzG_C	0.00191308351968778	0.00368861779564347	0.000500226819241551	0.0022588304312711	1.83728303379129
OxoGdeHyase_C	0.0018982042490865	0.00562442053045839	0.000487798990673316	0.00283788371076742	1.92709954872609
Fer2_3	0.00188868747720076	0.000693018937179734	4.52148903108156e-05	0.00123901867850851	0.641957161043202
2-oxogl_dehyd_N	0.00187649780937205	0.00644005644829917	6.26203235838093e-05	0.00306274350970163	2.41818294480614
Aminotran_3	0.00185836251855965	0.00134030694968965	0.000235975934846044	0.00145100913230975	1.43073606294873
ECH_1	0.0018139527991641	0.00214582027834561	0.000701794699780557	0.00173270548811447	1.47860136813722
3HCDH_N	0.00180034278947366	0.00100263449872267	9.74126474723644e-05	0.00128576625740598	0.869225094758453
Cytochrom_C_asm	0.00172081414532905	0.00217737032536276	0.000670722993627103	0.00171071760620966	1.548977187485
ClpS	0.00169488527852446	0.00159728031613365	0.00070525902424132	0.00151305182138194	1.02498627473113
Fer4	0.00167185898809754	0.00279718149433261	0.000582340211856466	0.0018612316073067	2.53903139001422
DUF179	0.00167056894675598	0.00272694432788363	0.000971184616383782	0.00190166895696418	1.67160038325841
C_GCAxxG_C_C	0.00162961645804426	0.00188912621393726	-0.000183998474701106	0.00142088687555765	1.72000399088581
